date;gracia;pr;eixample;prat;montcada;ciutadella;hebron;badalona
2017-10-04 07:00:00;2.0;4.0;1.0;3.0;1.0;1.0;1.0;1.0
2017-10-04 08:00:00;1.0;1.0;2.0;4.0;1.0;2.0;2.0;2.0
2017-10-04 09:00:00;3.0;4.0;4.0;5.0;2.0;4.0;4.0;4.0
2017-10-04 10:00:00;4.0;11.0;3.0;6.0;3.0;6.0;9.0;17.0
2017-10-04 11:00:00;18.0;20.0;11.0;18.0;19.0;30.0;20.0;38.0
2017-10-04 12:00:00;29.0;40.0;17.0;47.0;41.0;35.0;34.0;45.0
2017-10-04 13:00:00;37.0;40.0;27.0;50.0;56.0;39.0;51.0;58.0
2017-10-04 14:00:00;47.0;48.0;40.0;45.0;59.0;57.0;60.0;69.0
2017-10-04 15:00:00;47.0;49.0;40.0;56.0;63.0;65.0;64.0;74.0
2017-10-04 16:00:00;48.0;43.0;32.0;62.0;63.0;73.0;62.0;76.0
2017-10-04 17:00:00;49.0;39.0;26.0;61.0;62.0;70.0;59.0;73.0
2017-10-04 18:00:00;34.0;31.0;20.0;52.0;57.0;60.0;54.0;68.0
2017-10-04 19:00:00;22.0;19.0;8.0;41.0;51.0;53.0;41.0;63.0
2017-10-04 20:00:00;14.0;9.0;4.0;31.0;52.0;45.0;38.0;64.0
2017-10-04 21:00:00;23.0;1.0;14.0;11.0;52.0;28.0;37.0;62.0
2017-10-04 22:00:00;29.0;1.0;18.0;3.0;33.0;40.0;26.0;39.0
2017-10-04 23:00:00;17.0;4.0;22.0;2.0;15.0;31.0;1.0;23.0
2017-10-05 00:00:00;8.0;4.0;13.0;2.0;6.0;10.0;10.0;23.0
2017-10-05 01:00:00;9.0;11.0;2.0;2.0;4.0;2.0;6.0;3.0
2017-10-05 02:00:00;27.0;21.0;3.0;2.0;1.0;1.0;22.0;7.0
2017-10-05 03:00:00;23.0;33.0;5.0;2.0;1.0;1.0;9.0;11.0
2017-10-05 04:00:00;29.0;29.0;5.0;2.0;1.0;1.0;13.0;18.0
2017-10-05 05:00:00;33.0;28.0;11.0;2.0;2.0;1.0;24.0;22.0
2017-10-05 06:00:00;22.0;13.0;14.0;3.0;2.0;1.0;17.0;8.0
2017-10-05 07:00:00;5.0;9.0;1.0;3.0;2.0;1.0;4.0;3.0
2017-10-05 08:00:00;2.0;10.0;1.0;4.0;3.0;2.0;2.0;4.0
2017-10-05 09:00:00;20.0;25.0;8.0;4.0;6.0;8.0;18.0;16.0
2017-10-05 10:00:00;33.0;36.0;22.0;10.0;17.0;34.0;36.0;24.0
2017-10-05 11:00:00;30.0;37.0;23.0;37.0;31.0;32.0;51.0;30.0
2017-10-05 12:00:00;35.0;45.0;29.0;52.0;46.0;37.0;60.0;37.0
2017-10-05 13:00:00;48.0;58.0;32.0;58.0;58.0;47.0;68.0;41.0
2017-10-05 14:00:00;59.0;61.0;41.0;59.0;58.0;55.0;72.0;57.0
2017-10-05 15:00:00;58.0;62.0;39.0;61.0;62.0;55.0;73.0;56.0
2017-10-05 16:00:00;56.0;64.0;39.0;60.0;63.0;54.0;76.0;57.0
2017-10-05 17:00:00;44.0;55.0;34.0;57.0;59.0;52.0;68.0;50.0
2017-10-05 18:00:00;37.0;53.0;37.0;67.0;39.0;54.0;56.0;42.0
2017-10-05 19:00:00;34.0;42.0;39.0;63.0;29.0;50.0;52.0;33.0
2017-10-05 20:00:00;16.0;12.0;25.0;52.0;18.0;39.0;25.0;26.0
2017-10-05 21:00:00;8.0;11.0;13.0;54.0;5.0;30.0;8.0;7.0
2017-10-05 22:00:00;6.0;10.0;13.0;31.0;1.0;20.0;1.0;18.0
2017-10-05 23:00:00;1.0;13.0;7.0;4.0;7.0;4.0;9.0;29.0
2017-10-06 00:00:00;1.0;14.0;3.0;4.0;2.0;1.0;12.0;42.0
2017-10-06 01:00:00;7.0;11.0;2.0;5.0;2.0;1.0;6.0;23.0
2017-10-06 02:00:00;1.0;14.0;1.0;4.0;1.0;1.0;13.0;23.0
2017-10-06 03:00:00;2.0;6.0;1.0;3.0;1.0;3.0;14.0;10.0
2017-10-06 04:00:00;2.0;12.0;5.0;3.0;1.0;2.0;15.0;4.0
2017-10-06 05:00:00;25.0;39.0;7.0;2.0;1.0;10.0;18.0;8.0
2017-10-06 06:00:00;17.0;32.0;15.0;2.0;1.0;10.0;22.0;4.0
2017-10-06 07:00:00;11.0;20.0;4.0;4.0;1.0;4.0;18.0;1.0
2017-10-06 08:00:00;6.0;24.0;3.0;6.0;1.0;6.0;20.0;3.0
2017-10-06 09:00:00;16.0;35.0;10.0;12.0;3.0;18.0;30.0;6.0
2017-10-06 14:00:00;60.0;46.0;42.0;67.0;61.0;62.0;64.0;68.0
2017-10-06 15:00:00;52.0;50.0;44.0;74.0;68.0;70.0;72.0;75.0
2017-10-06 16:00:00;52.0;61.0;27.0;70.0;72.0;73.0;77.0;79.0
2017-10-06 17:00:00;33.0;50.0;19.0;67.0;71.0;63.0;63.0;73.0
2017-10-06 18:00:00;25.0;49.0;21.0;64.0;65.0;54.0;51.0;67.0
2017-10-06 19:00:00;18.0;44.0;10.0;61.0;58.0;48.0;33.0;70.0
2017-10-06 20:00:00;16.0;35.0;7.0;54.0;50.0;58.0;54.0;70.0
2017-10-06 21:00:00;35.0;43.0;14.0;52.0;51.0;53.0;63.0;71.0
2017-10-06 22:00:00;41.0;58.0;32.0;49.0;50.0;55.0;55.0;71.0
2017-10-06 23:00:00;43.0;58.0;28.0;51.0;53.0;44.0;44.0;76.0
